# [Fe/H] =    .000;  age =  4400.000 Myr;  distance =    830.00 pc;  E(b-y) =    .030 mag
#   V    (b-y)   log L   log T   log g    M/Mo   log M  R/Ro
  17.576   .763  -.9290  3.6284  4.6606    .680  -.167   .638
  17.565   .761  -.9261  3.6289  4.6601    .681  -.167   .639
  17.554   .760  -.9232  3.6293  4.6596    .682  -.166   .640
  17.543   .758  -.9203  3.6298  4.6592    .683  -.166   .640
  17.532   .756  -.9173  3.6302  4.6587    .684  -.165   .641
  17.521   .754  -.9144  3.6307  4.6583    .685  -.164   .642
  17.510   .753  -.9115  3.6311  4.6578    .686  -.164   .643
  17.499   .751  -.9086  3.6316  4.6573    .687  -.163   .644
  17.488   .749  -.9057  3.6320  4.6569    .688  -.162   .644
  17.477   .748  -.9028  3.6324  4.6564    .689  -.162   .645
  17.467   .746  -.8999  3.6329  4.6560    .690  -.161   .646
  17.456   .744  -.8971  3.6333  4.6555    .691  -.161   .647
  17.445   .743  -.8942  3.6338  4.6551    .692  -.160   .648
  17.434   .741  -.8913  3.6342  4.6546    .693  -.159   .649
  17.423   .739  -.8884  3.6347  4.6541    .694  -.159   .649
  17.413   .738  -.8855  3.6351  4.6537    .695  -.158   .650
  17.402   .736  -.8827  3.6355  4.6532    .696  -.157   .651
  17.391   .734  -.8798  3.6360  4.6528    .697  -.157   .652
  17.381   .733  -.8770  3.6364  4.6523    .698  -.156   .653
  17.370   .731  -.8741  3.6369  4.6519    .699  -.156   .653
  17.360   .729  -.8713  3.6373  4.6514    .700  -.155   .654
  17.348   .728  -.8683  3.6378  4.6509    .701  -.154   .655
  17.337   .726  -.8653  3.6382  4.6505    .702  -.154   .656
  17.326   .724  -.8624  3.6387  4.6500    .703  -.153   .657
  17.315   .722  -.8594  3.6392  4.6495    .704  -.152   .657
  17.304   .721  -.8564  3.6396  4.6491    .705  -.152   .658
  17.293   .719  -.8535  3.6401  4.6486    .706  -.151   .659
  17.282   .717  -.8505  3.6406  4.6481    .707  -.151   .660
  17.271   .716  -.8476  3.6410  4.6476    .708  -.150   .661
  17.260   .714  -.8447  3.6415  4.6472    .709  -.149   .662
  17.249   .712  -.8417  3.6420  4.6467    .710  -.149   .662
  17.238   .711  -.8388  3.6424  4.6462    .711  -.148   .663
  17.227   .709  -.8359  3.6429  4.6458    .712  -.148   .664
  17.216   .707  -.8329  3.6434  4.6453    .713  -.147   .665
  17.205   .706  -.8300  3.6438  4.6448    .714  -.146   .666
  17.194   .704  -.8271  3.6443  4.6444    .715  -.146   .667
  17.183   .702  -.8242  3.6448  4.6439    .716  -.145   .667
  17.173   .701  -.8213  3.6452  4.6434    .717  -.144   .668
  17.162   .699  -.8184  3.6457  4.6430    .718  -.144   .669
  17.151   .698  -.8155  3.6461  4.6425    .719  -.143   .670
  17.140   .696  -.8126  3.6466  4.6420    .720  -.143   .671
  17.130   .694  -.8097  3.6471  4.6416    .721  -.142   .671
  17.119   .693  -.8068  3.6475  4.6411    .722  -.141   .672
  17.108   .691  -.8039  3.6480  4.6406    .723  -.141   .673
  17.098   .690  -.8011  3.6484  4.6402    .724  -.140   .674
  17.087   .688  -.7982  3.6489  4.6397    .725  -.140   .675
  17.076   .687  -.7953  3.6493  4.6393    .726  -.139   .676
  17.066   .685  -.7924  3.6498  4.6388    .727  -.138   .676
  17.055   .683  -.7896  3.6503  4.6384    .728  -.138   .677
  17.045   .682  -.7867  3.6507  4.6379    .729  -.137   .678
  17.033   .680  -.7837  3.6512  4.6374    .730  -.137   .679
  17.022   .679  -.7805  3.6517  4.6368    .731  -.136   .680
  17.010   .677  -.7774  3.6522  4.6362    .732  -.135   .681
  16.999   .676  -.7743  3.6527  4.6356    .733  -.135   .682
  16.988   .674  -.7712  3.6532  4.6351    .734  -.134   .683
  16.976   .672  -.7681  3.6536  4.6345    .735  -.134   .684
  16.965   .671  -.7650  3.6541  4.6339    .736  -.133   .684
  16.953   .669  -.7619  3.6546  4.6333    .737  -.133   .685
  16.942   .668  -.7588  3.6551  4.6328    .738  -.132   .686
  16.931   .667  -.7557  3.6556  4.6322    .739  -.131   .687
  16.919   .665  -.7526  3.6561  4.6316    .740  -.131   .688
  16.908   .664  -.7495  3.6566  4.6310    .741  -.130   .689
  16.897   .662  -.7464  3.6571  4.6305    .742  -.130   .690
  16.886   .661  -.7433  3.6576  4.6299    .743  -.129   .691
  16.874   .659  -.7402  3.6581  4.6293    .744  -.128   .692
  16.863   .658  -.7371  3.6585  4.6288    .745  -.128   .693
  16.852   .657  -.7340  3.6590  4.6282    .746  -.127   .694
  16.841   .655  -.7309  3.6595  4.6276    .747  -.127   .695
  16.830   .654  -.7279  3.6600  4.6271    .748  -.126   .695
  16.819   .652  -.7248  3.6605  4.6265    .749  -.126   .696
  16.808   .651  -.7217  3.6610  4.6259    .750  -.125   .697
  16.796   .650  -.7186  3.6615  4.6254    .751  -.124   .698
  16.785   .648  -.7156  3.6619  4.6248    .752  -.124   .699
  16.774   .647  -.7125  3.6624  4.6242    .753  -.123   .700
  16.763   .646  -.7095  3.6629  4.6237    .754  -.123   .701
  16.752   .644  -.7064  3.6634  4.6231    .755  -.122   .702
  16.741   .643  -.7033  3.6639  4.6225    .756  -.121   .703
  16.730   .642  -.7003  3.6644  4.6220    .757  -.121   .704
  16.719   .640  -.6972  3.6649  4.6214    .758  -.120   .705
  16.708   .639  -.6942  3.6653  4.6208    .759  -.120   .706
  16.697   .638  -.6911  3.6658  4.6203    .760  -.119   .707
  16.687   .636  -.6881  3.6663  4.6197    .761  -.119   .707
  16.676   .635  -.6851  3.6668  4.6191    .762  -.118   .708
  16.665   .634  -.6820  3.6673  4.6186    .763  -.117   .709
  16.654   .633  -.6790  3.6678  4.6180    .764  -.117   .710
  16.643   .631  -.6759  3.6682  4.6175    .765  -.116   .711
  16.632   .630  -.6729  3.6687  4.6169    .766  -.116   .712
  16.621   .629  -.6699  3.6692  4.6163    .767  -.115   .713
  16.611   .628  -.6669  3.6697  4.6158    .768  -.115   .714
  16.600   .626  -.6638  3.6702  4.6152    .769  -.114   .715
  16.589   .625  -.6608  3.6706  4.6147    .770  -.114   .716
  16.578   .624  -.6578  3.6711  4.6141    .771  -.113   .717
  16.568   .623  -.6548  3.6716  4.6135    .772  -.112   .718
  16.557   .621  -.6517  3.6721  4.6130    .773  -.112   .719
  16.546   .620  -.6487  3.6726  4.6124    .774  -.111   .719
  16.536   .619  -.6457  3.6730  4.6119    .775  -.111   .720
  16.525   .618  -.6427  3.6735  4.6113    .776  -.110   .721
  16.514   .617  -.6397  3.6740  4.6107    .777  -.110   .722
  16.504   .615  -.6367  3.6745  4.6102    .778  -.109   .723
  16.493   .614  -.6337  3.6750  4.6096    .779  -.108   .724
  16.483   .613  -.6307  3.6754  4.6091    .780  -.108   .725
  16.472   .612  -.6277  3.6759  4.6085    .781  -.107   .726
  16.461   .611  -.6247  3.6764  4.6079    .782  -.107   .727
  16.451   .610  -.6217  3.6769  4.6074    .783  -.106   .728
  16.440   .608  -.6187  3.6774  4.6068    .784  -.106   .729
  16.430   .607  -.6157  3.6778  4.6063    .785  -.105   .730
  16.419   .606  -.6127  3.6783  4.6057    .786  -.105   .731
  16.409   .605  -.6097  3.6788  4.6052    .787  -.104   .732
  16.399   .604  -.6067  3.6793  4.6046    .788  -.103   .733
  16.388   .602  -.6038  3.6797  4.6041    .789  -.103   .733
  16.378   .601  -.6008  3.6802  4.6035    .790  -.102   .734
  16.367   .600  -.5978  3.6807  4.6029    .791  -.102   .735
  16.357   .599  -.5948  3.6812  4.6024    .792  -.101   .736
  16.347   .598  -.5918  3.6817  4.6018    .793  -.101   .737
  16.336   .597  -.5889  3.6821  4.6013    .794  -.100   .738
  16.326   .595  -.5859  3.6826  4.6007    .795  -.100   .739
  16.316   .594  -.5829  3.6831  4.6002    .796  -.099   .740
  16.305   .593  -.5799  3.6836  4.5996    .797  -.099   .741
  16.295   .592  -.5770  3.6840  4.5991    .798  -.098   .742
  16.285   .591  -.5740  3.6845  4.5985    .799  -.097   .743
  16.274   .590  -.5710  3.6850  4.5979    .800  -.097   .744
  16.265   .589  -.5682  3.6854  4.5974    .801  -.096   .745
  16.255   .588  -.5653  3.6859  4.5968    .802  -.096   .746
  16.245   .587  -.5624  3.6863  4.5963    .803  -.095   .747
  16.235   .586  -.5596  3.6868  4.5957    .804  -.095   .748
  16.225   .584  -.5567  3.6872  4.5952    .805  -.094   .748
  16.216   .583  -.5538  3.6877  4.5946    .806  -.094   .749
  16.206   .582  -.5510  3.6881  4.5941    .807  -.093   .750
  16.196   .581  -.5481  3.6885  4.5935    .808  -.093   .751
  16.187   .580  -.5453  3.6890  4.5930    .809  -.092   .752
  16.177   .579  -.5424  3.6894  4.5924    .810  -.092   .753
  16.167   .578  -.5396  3.6899  4.5918    .811  -.091   .754
  16.158   .577  -.5367  3.6903  4.5913    .812  -.090   .755
  16.148   .576  -.5339  3.6908  4.5907    .813  -.090   .756
  16.139   .575  -.5310  3.6912  4.5902    .814  -.089   .757
  16.129   .574  -.5282  3.6916  4.5896    .815  -.089   .758
  16.120   .573  -.5254  3.6921  4.5891    .816  -.088   .759
  16.110   .572  -.5225  3.6925  4.5885    .817  -.088   .760
